"wave","country","country_name","party_id_raw","party_name","party_lineage","coalition","winning_coalition","electoral_status","is_winner","electoral_category"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",303,"Justice Party","Justice Party","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",302,"New Politics Alliance for Democracy","Uri/Democratic lineage","progressive","conservative","loser",0,"Active Loser"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",90,NA,NA,NA,"conservative","other_party",NA,"Minor Party"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",3,"Korea",301,"Saenuri Party","Grand National/Saenuri lineage","conservative","conservative","winner",1,"Winner"
"W4",7,"Taiwan",701,"KMT","KMT","pan_blue","pan_blue","winner",1,"Winner"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",702,"DPP","DPP","pan_green","pan_blue","loser",0,"Active Loser"
"W4",7,"Taiwan",702,"DPP","DPP","pan_green","pan_blue","loser",0,"Active Loser"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",702,"DPP","DPP","pan_green","pan_blue","loser",0,"Active Loser"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",99,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",702,"DPP","DPP","pan_green","pan_blue","loser",0,"Active Loser"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",702,"DPP","DPP","pan_green","pan_blue","loser",0,"Active Loser"
"W4",7,"Taiwan",98,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",701,"KMT","KMT","pan_blue","pan_blue","winner",1,"Winner"
"W4",7,"Taiwan",701,"KMT","KMT","pan_blue","pan_blue","winner",1,"Winner"
"W4",7,"Taiwan",99,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",701,"KMT","KMT","pan_blue","pan_blue","winner",1,"Winner"
"W4",7,"Taiwan",702,"DPP","DPP","pan_green","pan_blue","loser",0,"Active Loser"
"W4",7,"Taiwan",701,"KMT","KMT","pan_blue","pan_blue","winner",1,"Winner"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",701,"KMT","KMT","pan_blue","pan_blue","winner",1,"Winner"
"W4",7,"Taiwan",702,"DPP","DPP","pan_green","pan_blue","loser",0,"Active Loser"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",702,"DPP","DPP","pan_green","pan_blue","loser",0,"Active Loser"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",701,"KMT","KMT","pan_blue","pan_blue","winner",1,"Winner"
"W4",7,"Taiwan",705,"Taiwan Solidarity Union","Taiwan Solidarity Union","pan_green","pan_blue","loser",0,"Active Loser"
"W4",7,"Taiwan",702,"DPP","DPP","pan_green","pan_blue","loser",0,"Active Loser"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",701,"KMT","KMT","pan_blue","pan_blue","winner",1,"Winner"
"W4",7,"Taiwan",702,"DPP","DPP","pan_green","pan_blue","loser",0,"Active Loser"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",701,"KMT","KMT","pan_blue","pan_blue","winner",1,"Winner"
"W4",7,"Taiwan",98,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",99,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",702,"DPP","DPP","pan_green","pan_blue","loser",0,"Active Loser"
"W4",7,"Taiwan",701,"KMT","KMT","pan_blue","pan_blue","winner",1,"Winner"
"W4",7,"Taiwan",702,"DPP","DPP","pan_green","pan_blue","loser",0,"Active Loser"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",701,"KMT","KMT","pan_blue","pan_blue","winner",1,"Winner"
"W4",7,"Taiwan",702,"DPP","DPP","pan_green","pan_blue","loser",0,"Active Loser"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",701,"KMT","KMT","pan_blue","pan_blue","winner",1,"Winner"
"W4",7,"Taiwan",702,"DPP","DPP","pan_green","pan_blue","loser",0,"Active Loser"
"W4",7,"Taiwan",701,"KMT","KMT","pan_blue","pan_blue","winner",1,"Winner"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",90,NA,NA,NA,"pan_blue","other_party",NA,"Minor Party"
"W4",7,"Taiwan",701,"KMT","KMT","pan_blue","pan_blue","winner",1,"Winner"
